generation,trait_mean,trait_var,trait_std,breeding_value_mean,breeding_value_var,selection_proportion,n_parents,genetic_gain,cumulative_gain,inbreeding_coeff,selection_intensity,response_to_selection,replicate,seed
89,17.553865432739258,6.675691249791171e-12,2.583735977168544e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
90,17.553865432739258,7.021298906867424e-12,2.6497734779695747e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
91,17.55386734008789,3.9653970211606104e-12,1.9913304640795104e-06,17.165769577026367,0.0,0.1,20,1.9073486328125e-06,17.657308593392372,,,,4,1309
92,17.553865432739258,8.54924984972083e-12,2.923909960372839e-06,17.165769577026367,0.0,0.1,20,-1.9073486328125e-06,17.65730668604374,,,,4,1309
93,17.553865432739258,6.675691249791171e-12,2.583735977168544e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
94,17.553865432739258,6.966729276802752e-12,2.6394561700726626e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
95,17.553865432739258,8.185452315956354e-12,2.86102294921875e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
96,17.553865432739258,7.87622397857568e-12,2.806461225191015e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
97,17.553865432739258,8.021742992081471e-12,2.8322681373538217e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
98,17.553865432739258,8.731149483964806e-12,2.954851879621856e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
99,17.553865432739258,7.894414288944773e-12,2.8096999358240282e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
100,17.553865432739258,8.330971329462145e-12,2.886342144847731e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
1,1.5226167440414429,1.228452205657959,1.1083556413650513,3.1738905906677246,0.650572657585144,0.1,20,1.5976732596755028,1.5976732596755028,,,,5,2488
2,2.561758041381836,0.9351624846458435,0.9670379757881165,4.134905815124512,0.4112878143787384,0.1,20,1.039141297340393,2.636814557015896,,,,5,2488
3,3.153815746307373,0.9383730292320251,0.9686965346336365,4.707250118255615,0.40516456961631775,0.1,20,0.5920577049255371,3.228872261941433,,,,5,2488
4,3.87182354927063,0.6963150501251221,0.8344549536705017,5.4755096435546875,0.3469456136226654,0.1,20,0.7180078029632568,3.94688006490469,,,,5,2488
5,4.588911056518555,0.6681161522865295,0.8173837065696716,6.221258640289307,0.369939386844635,0.1,20,0.7170875072479248,4.663967572152615,,,,5,2488
6,5.353188991546631,0.6465132236480713,0.8040604591369629,6.934013366699219,0.3310643136501312,0.1,20,0.7642779350280762,5.428245507180691,,,,5,2488
7,6.091923713684082,0.7532830238342285,0.8679187893867493,7.713609218597412,0.36072346568107605,0.1,20,0.7387347221374512,6.166980229318142,,,,5,2488
8,6.850235939025879,0.7254714965820312,0.851746141910553,8.457905769348145,0.36469539999961853,0.1,20,0.7583122253417969,6.925292454659939,,,,5,2488
9,7.805092811584473,0.6587113738059998,0.8116103410720825,9.341336250305176,0.34230750799179077,0.1,20,0.9548568725585938,7.880149327218533,,,,5,2488
10,8.426384925842285,0.6148395538330078,0.7841170430183411,10.057036399841309,0.27708375453948975,0.1,20,0.6212921142578125,8.501441441476345,,,,5,2488
11,9.124127388000488,0.34591183066368103,0.5881426930427551,10.743553161621094,0.19403915107250214,0.1,20,0.6977424621582031,9.199183903634548,,,,5,2488
12,9.631560325622559,0.257404625415802,0.5073506236076355,11.246025085449219,0.13342440128326416,0.1,20,0.5074329376220703,9.706616841256618,,,,5,2488
13,10.061470031738281,0.22932766377925873,0.47888168692588806,11.716134071350098,0.11766914278268814,0.1,20,0.42990970611572266,10.136526547372341,,,,5,2488
14,10.629862785339355,0.25088298320770264,0.5008822083473206,12.206222534179688,0.12676292657852173,0.1,20,0.5683927536010742,10.704919300973415,,,,5,2488
15,10.977108001708984,0.22337250411510468,0.47262299060821533,12.59878921508789,0.10574985295534134,0.1,20,0.3472452163696289,11.052164517343044,,,,5,2488
16,11.363325119018555,0.2410449981689453,0.490963339805603,12.965700149536133,0.1041015088558197,0.1,20,0.3862171173095703,11.438381634652615,,,,5,2488
17,11.60085391998291,0.1563226580619812,0.395376592874527,13.251884460449219,0.08004036545753479,0.1,20,0.23752880096435547,11.67591043561697,,,,5,2488
18,11.918449401855469,0.12142425775527954,0.3484598398208618,13.541221618652344,0.0589669831097126,0.1,20,0.3175954818725586,11.993505917489529,,,,5,2488
19,12.1807222366333,0.11846587806940079,0.34418871998786926,13.809141159057617,0.06345949321985245,0.1,20,0.26227283477783203,12.25577875226736,,,,5,2488
20,12.422310829162598,0.10789738595485687,0.3284773826599121,14.024134635925293,0.051606230437755585,0.1,20,0.24158859252929688,12.497367344796658,,,,5,2488
21,12.63569164276123,0.0738622322678566,0.27177608013153076,14.26529312133789,0.03648237884044647,0.1,20,0.2133808135986328,12.71074815839529,,,,5,2488
22,12.856032371520996,0.04857264459133148,0.22039201855659485,14.46660327911377,0.027446795254945755,0.1,20,0.22034072875976562,12.931088887155056,,,,5,2488
23,13.016812324523926,0.061913490295410156,0.24882420897483826,14.6296968460083,0.03116689994931221,0.1,20,0.1607799530029297,13.091868840157986,,,,5,2488
24,13.246000289916992,0.05481824278831482,0.23413296043872833,14.848608016967773,0.026063771918416023,0.1,20,0.2291879653930664,13.321056805551052,,,,5,2488
25,13.458623886108398,0.04197600856423378,0.2048804759979248,15.061842918395996,0.0199996717274189,0.1,20,0.21262359619140625,13.533680401742458,,,,5,2488
26,13.639362335205078,0.029252946376800537,0.17103493213653564,15.24986743927002,0.015817055478692055,0.1,20,0.1807384490966797,13.714418850839138,,,,5,2488
27,13.800456047058105,0.02965463139116764,0.17220519483089447,15.40218734741211,0.015160989947617054,0.1,20,0.16109371185302734,13.875512562692165,,,,5,2488
28,13.940893173217773,0.0236845463514328,0.15389783680438995,15.554060935974121,0.01100898627191782,0.1,20,0.14043712615966797,14.015949688851833,,,,5,2488
29,14.086626052856445,0.025564484298229218,0.15988896787166595,15.690923690795898,0.011630410328507423,0.1,20,0.14573287963867188,14.161682568490505,,,,5,2488
30,14.21480941772461,0.02509714849293232,0.15842080116271973,15.825339317321777,0.010642156936228275,0.1,20,0.12818336486816406,14.28986593335867,,,,5,2488
31,14.338390350341797,0.015931377187371254,0.12621955573558807,15.941421508789062,0.007859277538955212,0.1,20,0.1235809326171875,14.413446865975857,,,,5,2488
32,14.431751251220703,0.010327172465622425,0.10162269324064255,16.05586051940918,0.005163386929780245,0.1,20,0.09336090087890625,14.506807766854763,,,,5,2488
33,14.522963523864746,0.010524081066250801,0.10258694738149643,16.137441635131836,0.0050534773617982864,0.1,20,0.09121227264404297,14.598020039498806,,,,5,2488
34,14.603995323181152,0.0031898869201540947,0.056479085236787796,16.217355728149414,0.0016346520278602839,0.1,20,0.08103179931640625,14.679051838815212,,,,5,2488
35,14.639762878417969,0.0011606481857597828,0.034068286418914795,16.2518253326416,0.0006719724624417722,0.1,20,0.035767555236816406,14.714819394052029,,,,5,2488
36,14.662616729736328,0.000593115109950304,0.024353954941034317,16.2758731842041,0.0002755347522906959,0.1,20,0.022853851318359375,14.737673245370388,,,,5,2488
37,14.685185432434082,0.00043260384700261056,0.02079913020133972,16.29510498046875,0.00019581870583351701,0.1,20,0.022568702697753906,14.760241948068142,,,,5,2488
38,14.700395584106445,0.0002568221534602344,0.016025671735405922,16.312891006469727,0.00013306117034517229,0.1,20,0.015210151672363281,14.775452099740505,,,,5,2488
39,14.714594841003418,0.00022521225037053227,0.015007073059678078,16.326417922973633,0.00012090554810129106,0.1,20,0.014199256896972656,14.789651356637478,,,,5,2488
40,14.725796699523926,3.520513928378932e-05,0.005933391861617565,16.33755874633789,1.9742443328141235e-05,0.1,20,0.011201858520507812,14.800853215157986,,,,5,2488
41,14.727510452270508,2.2337189389820544e-11,4.726223778561689e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0017137527465820312,14.802566967904568,,,,5,2488
42,14.727510452270508,2.224169286246802e-11,4.716109742730623e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
43,14.727509498596191,2.628439653429293e-11,5.126831183588365e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
44,14.727510452270508,2.2364474855374183e-11,4.7291091505030636e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
45,14.727510452270508,2.0909282985592803e-11,4.572666966851102e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
46,14.727509498596191,2.8403519120034915e-11,5.329495252226479e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
47,14.727509498596191,2.5870576514375188e-11,5.08631273987703e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566014230251,,,,5,2488
48,14.727511405944824,1.7889760853262437e-11,4.229628757457249e-06,16.33935546875,5.820766091346741e-11,0.1,20,1.9073486328125e-06,14.802567921578884,,,,5,2488
49,14.727509498596191,3.254626776416636e-11,5.704933755623642e-06,16.33935546875,5.820766091346741e-11,0.1,20,-1.9073486328125e-06,14.802566014230251,,,,5,2488
50,14.727511405944824,2.0854713789209e-11,4.566696134133963e-06,16.33935546875,5.820766091346741e-11,0.1,20,1.9073486328125e-06,14.802567921578884,,,,5,2488
51,14.727510452270508,2.0172592762879304e-11,4.491390882321866e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566967904568,,,,5,2488
52,14.727511405944824,1.6843842293168265e-11,4.104124855075497e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802567921578884,,,,5,2488
53,14.727511405944824,2.386514076635482e-11,4.885196176473983e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802567921578884,,,,5,2488
54,14.727510452270508,2.350588994282088e-11,4.8482875172339845e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566967904568,,,,5,2488
55,14.727510452270508,2.1404957667447988e-11,4.6265490709629375e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
56,14.727510452270508,2.150045419480051e-11,4.636858193407534e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
57,14.727511405944824,1.6430022273250522e-11,4.0533964238420594e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802567921578884,,,,5,2488
58,14.727510452270508,2.1996128876655696e-11,4.690003152063582e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566967904568,,,,5,2488
59,14.727509498596191,3.04908112647162e-11,5.521848379430594e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
60,14.727509498596191,3.1818672696637407e-11,5.640804374706931e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566014230251,,,,5,2488
61,14.727510452270508,2.003616890455806e-11,4.4761777644453105e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
62,14.727510452270508,2.6288944979246942e-11,5.127274562255479e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
63,14.727510452270508,2.0586412782797048e-11,4.537225322565064e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
64,14.727511405944824,2.04272501691527e-11,4.5196516111900564e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802567921578884,,,,5,2488
65,14.727510452270508,2.567503501471613e-11,5.067053734819638e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566967904568,,,,5,2488
66,14.727511405944824,1.6366357921682173e-11,4.045535661134636e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802567921578884,,,,5,2488
67,14.727510452270508,2.57796266972532e-11,5.077364221506286e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566967904568,,,,5,2488
68,14.727509498596191,2.6466296168536907e-11,5.144540409673937e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
69,14.727510452270508,2.1263985364172733e-11,4.6112891141092405e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
70,14.727510452270508,2.2105269004146777e-11,4.701624220615486e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
71,14.727509498596191,2.6975612715807173e-11,5.193805009184871e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
72,14.727511405944824,1.7516868164313415e-11,4.185315901850117e-06,16.33935546875,5.820766091346741e-11,0.1,20,1.9073486328125e-06,14.802567921578884,,,,5,2488
73,14.727511405944824,1.8376340379933076e-11,4.286763214622624e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802567921578884,,,,5,2488
74,14.727511405944824,2.0590959493027583e-11,4.537726454145741e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802567921578884,,,,5,2488
75,14.727509498596191,2.8667273416216332e-11,5.354182576411404e-06,16.33935546875,5.820766091346741e-11,0.1,20,-1.9073486328125e-06,14.802566014230251,,,,5,2488
76,14.727510452270508,2.5411282453258188e-11,5.040960331825772e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
77,14.727510452270508,2.5547706311579432e-11,5.054474058852065e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
78,14.727510452270508,2.2087078693777684e-11,4.699689270637464e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
79,14.727509498596191,2.4092514441798052e-11,4.908412392978789e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
80,14.727510452270508,2.3374014529453646e-11,4.834667834074935e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
81,14.727509498596191,3.044533375406999e-11,5.5177288231789134e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
82,14.727510452270508,2.312390209868731e-11,4.808731773664476e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
83,14.727510452270508,2.312390209868731e-11,4.808731773664476e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
84,14.727509498596191,2.776232542467394e-11,5.268996574159246e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
85,14.727509498596191,2.5547706311579432e-11,5.054474058852065e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566014230251,,,,5,2488
86,14.727509498596191,2.9094735301549157e-11,5.393953415477881e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566014230251,,,,5,2488
87,14.727510452270508,2.243723436212708e-11,4.7367957449750975e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
88,14.727510452270508,2.538399698770455e-11,5.038253220845945e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
89,14.727510452270508,2.241449734152745e-11,4.734395133709768e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
90,14.727510452270508,1.9417712229796713e-11,4.4065532165404875e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
91,14.727510452270508,2.1927917814856812e-11,4.682725375459995e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
92,14.727509498596191,2.4660948630406132e-11,4.965979314874858e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
93,14.727510452270508,2.301931041615024e-11,4.797844212589553e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
94,14.727510452270508,2.986325770004683e-11,5.464728474180447e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
95,14.727510452270508,2.4915607771403003e-11,4.9915538511413615e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
96,14.727510452270508,2.2787390030476473e-11,4.773613909492269e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
97,14.727510452270508,2.2168933355715126e-11,4.708389496954624e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
98,14.727510452270508,2.0154402452510212e-11,4.489365437621018e-06,16.33935546875,5.820766091346741e-11,0.1,20,0.0,14.802566967904568,,,,5,2488
99,14.727509498596191,3.452441804663309e-11,5.8757482293003704e-06,16.33935546875,5.820766091346741e-11,0.1,20,-9.5367431640625e-07,14.802566014230251,,,,5,2488
100,14.727510452270508,2.5625012528562863e-11,5.0621156333363615e-06,16.33935546875,5.820766091346741e-11,0.1,20,9.5367431640625e-07,14.802566967904568,,,,5,2488
